MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368084090,2022-01-01T03:15:50,29.96786,-90.24876,5.9,275.7,275.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:27:29,29.96682,-90.27043,5.8,260.2,255.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:28:39,29.96643,-90.27257,5.9,258.9,251.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:25:10,29.96729,-90.26617,5.8,266.4,261.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:26:20,29.96709,-90.26831,5.8,263.2,259.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:19:20,29.96815,-90.25541,5.9,268.0,266.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:32:11,29.96458,-90.27885,5.9,250.1,250.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:29:50,29.96587,-90.27469,5.9,252.9,250.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:41:00,29.95884,-90.29433,5.5,232.9,224.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:22:50,29.96745,-90.26182,5.8,261.8,266.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:31:00,29.9653,-90.27674,5.9,248.7,248.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:16:59,29.96804,-90.25092,5.9,273.7,271.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:24:00,29.9673,-90.26399,5.8,267.3,268.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:39:49,29.95982,-90.2925,5.8,242.7,231.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:34:49,29.96304,-90.28358,6.1,247.0,245.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:21:41,29.96776,-90.25972,5.8,257.2,262.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:45:30,29.9538,-90.29963,5.6,222.5,220.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:42:09,29.95769,-90.29582,5.4,224.7,220.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:44:19,29.95519,-90.29827,5.5,218.9,220.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:37:29,29.96136,-90.2884,6.1,249.3,243.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:33:20,29.964,-90.28091,6.0,253.1,247.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T01:55:10,29.94732,-90.14122,6.4,343.0,342.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:38:40,29.96062,-90.29053,6.0,245.1,239.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:35:59,29.96225,-90.28564,6.1,247.5,246.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:53:20,29.94658,-90.31019,5.6,230.2,221.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:48:54,29.94973,-90.30349,5.3,222.7,235.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:43:10,29.95657,-90.29697,5.4,220.3,219.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:02:39,29.93693,-90.32317,5.5,256.0,255.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:51:01,29.94833,-90.30667,5.5,251.7,236.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:47:49,29.95106,-90.30236,5.6,220.5,221.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:46:39,29.95243,-90.30097,5.6,221.2,221.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:58:59,29.93945,-90.3174,5.9,229.0,237.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:03:20,29.95458,-90.15054,4.9,233.8,239.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:49:59,29.94885,-90.30499,5.2,245.6,242.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:03:50,29.93648,-90.32524,5.7,257.7,257.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:10:41,29.93523,-90.33787,5.9,277.5,278.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:52:10,29.94759,-90.30852,5.5,241.7,228.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:05:00,29.93604,-90.32733,5.8,256.0,259.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:54:30,29.94528,-90.3117,5.8,222.3,219.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:57:53,29.94082,-90.31595,6.2,217.1,227.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:07:53,29.95196,-90.15794,5.8,254.2,239.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:09:40,29.9352,-90.33599,6.0,265.2,273.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:55:40,29.94379,-90.31315,6.1,216.5,220.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T03:56:51,29.94227,-90.31466,6.3,220.5,221.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:11:50,29.93552,-90.34007,6.0,276.3,276.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:12:19,29.94821,-90.16465,5.7,227.7,226.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:24:30,29.939,-90.36432,6.0,280.9,281.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:15:20,29.93633,-90.34678,6.2,280.3,281.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:14:10,29.93602,-90.34452,6.1,280.2,280.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:28:11,29.94004,-90.37113,5.7,283.6,290.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:31:31,29.94197,-90.37682,5.7,295.7,297.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:25:39,29.93934,-90.36652,5.9,280.5,281.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:08:29,29.93537,-90.33375,5.9,267.6,266.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:22:20,29.93823,-90.36027,6.0,281.4,282.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:33:49,29.94363,-90.38062,5.8,291.4,299.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:23:29,29.93863,-90.36246,5.9,283.4,283.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:35:09,29.94461,-90.38282,5.8,297.9,301.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:29:19,29.94058,-90.37314,5.8,287.5,292.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:12:59,29.93576,-90.34227,6.1,278.4,278.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:17:39,29.937,-90.35134,6.2,276.4,278.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:40:53,29.94992,-90.39173,6.1,306.9,321.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:20:00,29.93756,-90.35589,6.1,277.7,280.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:32:40,29.94285,-90.3787,5.8,296.8,296.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:15:49,29.94422,-90.16932,5.7,224.5,227.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:18:49,29.93728,-90.3536,6.1,276.5,279.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:30:29,29.94129,-90.37513,5.7,295.4,295.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:37:31,29.94664,-90.3865,5.9,307.3,305.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:47:40,29.96085,-90.39627,6.1,350.2,349.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:38:41,29.94772,-90.38832,5.9,301.4,307.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:39:49,29.94883,-90.3901,6.0,307.9,312.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:43:03,29.95276,-90.39438,6.3,326.7,340.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:55:59,29.96733,-90.39805,0.1,265.9,358.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:24:09,29.93548,-90.18131,5.8,244.7,237.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:46:29,29.95872,-90.39603,6.7,353.8,352.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:36:19,29.94555,-90.38467,5.8,301.1,304.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:44:09,29.95451,-90.39529,6.3,344.3,351.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:48:50,29.96268,-90.39665,5.3,346.5,347.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:01:39,29.96726,-90.39832,0.3,277.5,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:50:00,29.96418,-90.39708,4.2,344.6,348.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:42:00,29.95127,-90.39319,6.0,323.2,331.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:54:50,29.96734,-90.39797,0.4,331.7,356.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:51:09,29.96535,-90.39746,3.2,343.7,351.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:02:50,29.96727,-90.39833,0.0,277.3,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:04:00,29.96729,-90.39834,0.0,277.3,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:59:31,29.96729,-90.39816,0.2,265.9,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:05:09,29.96729,-90.39832,0.0,277.3,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:52:19,29.96626,-90.3977,2.5,345.9,352.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:07:29,29.96728,-90.39832,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:53:31,29.96695,-90.3979,1.7,352.5,356.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:16:59,29.9673,-90.39832,0.0,277.3,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:57:10,29.96734,-90.39806,0.1,265.9,358.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:11:09,29.96728,-90.39831,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T04:58:19,29.96731,-90.39811,0.1,265.9,359.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:22:50,29.9673,-90.39825,0.1,277.3,6.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:12:20,29.96728,-90.39831,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:14:30,29.96728,-90.39832,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:06:20,29.96729,-90.39832,0.0,277.3,8.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:20:39,29.9673,-90.39829,0.1,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:15:50,29.96727,-90.39833,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:08:50,29.96728,-90.39831,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:10:00,29.96728,-90.3983,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:19:30,29.9673,-90.3983,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:18:19,29.96728,-90.39832,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:34:30,29.96733,-90.39811,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:13:29,29.96728,-90.39832,0.0,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:42:50,29.9264,-90.21223,5.4,323.0,327.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:24:01,29.96731,-90.39824,0.0,277.3,6.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:21:40,29.9673,-90.39828,0.1,277.3,7.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:32:09,29.96736,-90.39812,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:46:59,29.96732,-90.39816,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:37:19,29.96732,-90.39813,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:25:10,29.96733,-90.39821,0.1,277.3,5.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:30:59,29.96736,-90.3981,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:27:30,29.96732,-90.39816,0.1,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:35:40,29.96735,-90.39812,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:26:20,29.96733,-90.39818,0.1,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:38:30,29.96733,-90.39814,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:47:20,29.93255,-90.21651,5.9,323.2,330.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:28:40,29.96734,-90.39813,0.1,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:29:50,29.96734,-90.39811,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:33:20,29.96736,-90.39811,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:52:41,29.96734,-90.39814,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:39:41,29.96732,-90.39812,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:48:09,29.96731,-90.39815,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:49:10,29.96733,-90.39816,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T02:53:10,29.94122,-90.2208,6.1,343.2,343.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:57:40,29.96733,-90.39813,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:43:30,29.96734,-90.39815,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:58:49,29.96734,-90.39815,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:44:39,29.96735,-90.39814,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:03:59,29.96735,-90.39812,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:56:30,29.96733,-90.39815,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:51:30,29.96734,-90.39815,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:25:10,29.96732,-90.39814,0.1,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:26:20,29.96731,-90.39816,0.1,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:05:09,29.96736,-90.39813,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:27:51,29.96731,-90.3982,0.1,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:07:39,29.96733,-90.39813,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:08:49,29.96734,-90.39813,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:29:00,29.96732,-90.39822,0.1,277.3,5.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:54:00,29.96731,-90.39814,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:09:59,29.96732,-90.39813,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:12:10,29.96732,-90.39814,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:13:20,29.96733,-90.39814,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:11:09,29.96734,-90.39814,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:15:40,29.96734,-90.39814,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T05:59:59,29.96733,-90.39812,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:21:50,29.96737,-90.39812,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:39:00,29.96733,-90.3982,0.0,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:17:59,29.96734,-90.39812,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:23:00,29.96738,-90.39813,0.0,277.3,1.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:32:39,29.96731,-90.39821,0.0,277.3,5.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:36:19,29.96731,-90.39819,0.0,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:14:30,29.96734,-90.39814,0.1,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:20:39,29.96736,-90.39811,0.1,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:31:29,29.96731,-90.39821,0.0,277.3,5.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:33:49,29.96731,-90.39819,0.0,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:16:50,29.96734,-90.39814,0.0,277.3,2.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:24:09,29.96736,-90.39812,0.0,277.3,0.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T06:35:00,29.96732,-90.39819,0.0,277.3,4.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
368084090,2022-01-01T07:06:10,29.96733,-90.39815,0.0,277.3,3.0,LARRY B WHIPPLE,,WDK7401,57.0,12.0,23.0,10.0,3.0,57.0,A
